1.50436E+12,6138.052083,1689.619355,2/9/2017,0
1.50463E+12,4690.770833,1615.869048,5/9/2017,0
1.5049E+12,7205.697917,1443.969512,8/9/2017,0
1.50516E+12,4029.302083,1410.903553,11/9/2017,0
1.50543E+12,11945.78125,1597.074286,14/9/2017,0
1.5057E+12,2933.786458,1456.850575,18/9/2017,0
1.50596E+12,13845.72396,1540.62069,21/9/2017,0
1.50623E+12,2751.34375,1123.198864,24/9/2017,0
1.50649E+12,8266.489583,2014.726496,27/9/2017,0
1.50676E+12,2657.953125,1228.078313,30/9/2017,0
1.50703E+12,10247.10417,1910.492754,3/10/2017,0
1.50729E+12,15452.30729,1505.550296,6/10/2017,0
1.50756E+12,5174.755208,1966.68,9/10/2017,0
1.50783E+12,11230.01042,2185.944,12/10/2017,0
1.50809E+12,10762.40104,1309.807692,15/10/2017,0
1.50836E+12,16809.36979,2104.021583,18/10/2017,0
1.50863E+12,23082.82292,2079.007092,21/10/2017,0
1.50889E+12,26667.21354,2168.993506,25/10/2017,0
1.50916E+12,55554.39583,2253.391026,28/10/2017,0
1.50943E+12,19860.3125,2262.469231,31/10/2017,0
1.50969E+12,29796.01042,2151.512821,3/11/2017,0
1.50996E+12,21434.125,2264.541667,6/11/2017,0
1.51022E+12,35752.28646,2209.278571,9/11/2017,0
1.51049E+12,132738.2552,2042.078947,12/11/2017,0
1.51076E+12,86371.80729,1655.34375,15/11/2017,0
1.51102E+12,47876.86458,2108.331081,18/11/2017,0
1.51129E+12,28019.35938,2158.262821,21/11/2017,0
1.51156E+12,29977.43229,2346.00641,24/11/2017,0
1.51182E+12,30939.52083,2256.327869,27/11/2017,0
1.51209E+12,71558.05729,2213.734807,1/12/2017,0
1.51236E+12,39290.22396,2466.559211,4/12/2017,0
1.51262E+12,71334.70833,2081.829268,7/12/2017,0
1.51289E+12,118006.5729,2282.682796,10/12/2017,0
1.51315E+12,98467.25521,2129.953216,13/12/2017,0
1.51342E+12,115423.8542,2704.442857,16/12/2017,0
1.51369E+12,114530.1615,2455.793548,19/12/2017,0
1.51395E+12,134362.8177,1695.748148,22/12/2017,0
1.51422E+12,83450.88542,2047.33557,25/12/2017,0
1.51449E+12,107043.4583,1781.730061,28/12/2017,0
1.51475E+12,94918.79688,2522.057325,31/12/2017,0
