"x","y"
"1493574300000","10685.020833333334"
"1493707500000","17848.84375"
"1493840700000","37790.229166666664"
"1493973900000","65654.609375"
"1494107100000","88923.19270833333"
"1494240300000","39321.796875"
"1494373500000","54782.682291666664"
"1494506700000","110206.671875"
"1494639900000","151904.52604166666"
"1494773100000","132803.91145833334"
"1494906300000","74150.38020833333"
"1495039500000","164414.44270833334"
"1495172700000","171520.35416666666"
"1495305900000","176477.5625"
"1495439100000","133932.70833333334"
"1495572300000","141178.25520833334"
"1495705500000","151061.94270833334"
"1495838700000","154011.33854166666"
"1495971900000","113341.33333333333"
"1496105100000","78954.671875"
"1496238300000","81826.61979166667"
"1496371500000","82891.578125"
"1496504700000","74535.54166666667"
"1496637900000","48394.609375"
"1496771100000","51262.421875"
"1496904300000","53822.994791666664"
"1497037500000","36911.484375"
"1497170700000","29844.385416666668"
"1497303900000","28038.833333333332"
"1497437100000","50868.276041666664"
"1497570300000","42442.901041666664"
"1497703500000","24194.598958333332"
"1497836700000","15603.520833333334"
"1497969900000","11155.213541666666"
"1498103100000","23120.130208333332"
"1498236300000","13859.822916666666"
"1498369500000","7269.208333333333"
"1498502700000","11232.453125"
"1498635900000","11501.385416666666"
"1498769100000","17609.505208333332"
"1498902300000","11374.729166666666"
"1499035500000","2909.265625"
"1499168700000","4008.6145833333335"
"1499301900000","5181.567708333333"
"1499435100000","8623.677083333334"
"1499568300000","3472.5572916666665"
"1499701500000","3313.96875"
"1499834700000","5192.411458333333"
"1499967900000","9589.994791666666"
"1500101100000","12983.875"
"1500234300000","8004.4375"
"1500367500000","10471.458333333334"
"1500500700000","11624.510416666666"
"1500633900000","21474.578125"
"1500767100000","5680.015625"
"1500900300000","4499.828125"
"1501033500000","7702.989583333333"
"1501166700000","4908.822916666667"
"1501299900000","4899.984375"
"1501433100000","2570.9166666666665"
"1501566300000","4519.203125"
"1501699500000","3733.046875"
"1501832700000","7760.671875"
"1501965900000","3859.2239583333335"
"1502099100000","2965.4270833333335"
"1502232300000","12840.328125"
"1502365500000","19836.947916666668"
"1502498700000","24676.546875"
"1502631900000","10646.640625"
"1502765100000","32692.859375"
"1502898300000","43881.6875"
"1503031500000","26675.755208333332"
"1503164700000","21677.9375"
"1503297900000","13980.453125"
"1503431100000","59480.5625"
"1503564300000","45613.234375"
"1503697500000","78130.578125"
"1503830700000","59678.869791666664"
"1503963900000","22274.057291666668"
"1504097100000","8051.734375"
"1504230300000","11230.671875"
"1504363500000","6138.052083333333"
"1504496700000","3396.4114583333335"
"1504629900000","4690.770833333333"
"1504763100000","5826.770833333333"
"1504896300000","7205.697916666667"
"1505029500000","3101.703125"
"1505162700000","4029.3020833333335"
"1505295900000","3248.3125"
"1505429100000","11945.78125"
"1505562300000","8426.802083333334"
"1505695500000","2933.7864583333335"
"1505828700000","21152.375"
"1505961900000","13845.723958333334"
"1506095100000","3724.9635416666665"
"1506228300000","2751.34375"
"1506361500000","7111.96875"
"1506494700000","8266.489583333334"
"1506627900000","5162.484375"
"1506761100000","2657.953125"
"1506894300000","10860.067708333334"
"1507027500000","10247.104166666666"
"1507160700000","13721.604166666666"
"1507293900000","15452.307291666666"
"1507427100000","5233.28125"
"1507560300000","5174.755208333333"
"1507693500000","12581.614583333334"
"1507826700000","11230.010416666666"
"1507959900000","60460.302083333336"
"1508093100000","10762.401041666666"
"1508226300000","8827.838541666666"
"1508359500000","16809.369791666668"
"1508492700000","16815.25"
"1508625900000","23082.822916666668"
"1508759100000","20375.729166666668"
"1508892300000","26667.213541666668"
"1509025500000","337.3541666666667"
"1509158700000","55554.395833333336"
"1509291900000","52484.265625"
"1509425100000","19860.3125"
"1509558300000","43651.354166666664"
"1509691500000","29796.010416666668"
"1509824700000","54573.5"
"1509957900000","21434.125"
"1510091100000","33152.130208333336"
"1510224300000","35752.286458333336"
"1510357500000","57189.682291666664"
"1510490700000","132738.25520833334"
"1510623900000","114349.66666666667"
"1510757100000","86371.80729166667"
"1510890300000","56786.260416666664"
"1511023500000","47876.864583333336"
"1511156700000","23010.364583333332"
"1511289900000","28019.359375"
"1511423100000","35450.177083333336"
"1511556300000","29977.432291666668"
"1511689500000","22508.552083333332"
"1511822700000","30939.520833333332"
"1511955900000","60164.734375"
"1512089100000","71558.05729166667"
"1512222300000","45867.802083333336"
"1512355500000","39290.223958333336"
"1512488700000","38672.677083333336"
"1512621900000","71334.70833333333"
"1512755100000","177241.23958333334"
"1512888300000","118006.57291666667"
"1513021500000","82229.30729166667"
"1513154700000","98467.25520833333"
"1513287900000","107528.42708333333"
"1513421100000","115423.85416666667"
"1513554300000","105901.796875"
"1513687500000","114530.16145833333"
"1513820700000","124355.10416666667"
"1513953900000","134362.81770833334"
"1514087100000","94960.58854166667"
"1514220300000","83450.88541666667"
"1514353500000","100038.73958333333"
"1514486700000","107043.45833333333"
"1514619900000","108567.19270833333"
"1514753100000","94918.796875"
"1514886300000","82400.63020833333"
"1515019500000","93190.73958333333"
"1515152700000","87490.52083333333"
"1515285900000","69696.02604166667"
"1515419100000","63204.177083333336"
"1515552300000","39724.890625"
"1515685500000","36566.208333333336"
"1515818700000","35379.625"
"1515951900000","39785.6875"
"1516085100000","30852.651041666668"
"1516218300000","57573.661458333336"
"1516351500000","52196.338541666664"
"1516484700000","65010.671875"
"1516617900000","65072.229166666664"
"1516751100000","51679.65625"
"1516884300000","46447.359375"
"1517017500000","37351.895833333336"
"1517150700000","28537.317708333332"
"1517283900000","18797.869791666668"
"1517417100000","16196.098958333334"
"1517550300000","14383.645833333334"
"1517683500000","14669.46875"
"1517816700000","8541.885416666666"
"1517949900000","7223.619791666667"
"1518083100000","6418.161458333333"
"1518216300000","6280.666666666667"
"1518349500000","6053.817708333333"
"1518482700000","5277.78125"
"1518615900000","6282.104166666667"
"1518749100000","2715.1145833333335"
"1518882300000","3678.5052083333335"
"1519015500000","5050.901041666667"
"1519148700000","5145.125"
"1519281900000","4038.7135416666665"
"1519415100000","4225.494791666667"
"1519548300000","7230.307291666667"
"1519681500000","6884.041666666667"
"1519814700000","5710.130208333333"
"1519947900000","6333.265625"
"1520081100000","4326.802083333333"
"1520214300000","5214.458333333333"
"1520347500000","6135.953125"
"1520480700000","4272.78125"
"1520613900000","4328.005208333333"
"1520747100000","4460.036458333333"
"1520880300000","1849.6979166666667"
"1521013500000","4504.40625"
"1521146700000","2497.6510416666665"
"1521279900000","1320.203125"
"1521413100000","1223.140625"
"1521546300000","2243.9166666666665"
"1521679500000","1952.7916666666667"
"1521812700000","3510.109375"
"1521945900000","1242.9635416666667"
"1522079100000","1978.515625"
"1522212300000","2405.4479166666665"
"1522345500000","1812.3229166666667"
"1522478700000","1410.1302083333333"
"1522611900000","1244.671875"
"1522745100000","1261.6875"
"1522878300000","2050.6666666666665"
"1523011500000","1462.4635416666667"
"1523144700000","1188.6302083333333"
"1523277900000","1079.3802083333333"
"1523411100000","1307.53125"
"1523544300000","2919.5104166666665"
"1523677500000","2988.9270833333335"
"1523810700000","1774.046875"
"1523943900000","2505.3958333333335"
"1524077100000","1462.203125"
"1524210300000","1649.7395833333333"
"1524343500000","3642.4739583333335"
"1524476700000","1307.8854166666667"
"1524609900000","3674.8072916666665"
"1524743100000","9187.515625"
"1524876300000","2748.1822916666665"
"1525009500000","1662.546875"
"1525142700000","2100.84375"
"1525275900000","2403.796875"
"1525409100000","3186.5729166666665"
"1525542300000","3366.9947916666665"
"1525675500000","2858.453125"
"1525808700000","3797.1041666666665"
"1525941900000","1799.234375"
"1526075100000","10670.088541666666"
"1526208300000","1354.8333333333333"
"1526341500000","5227.833333333333"
"1526474700000","3352.5208333333335"
"1526607900000","4281.927083333333"
"1526741100000","1450.8541666666667"
"1526874300000","1384.1927083333333"
"1527007500000","2189.2552083333335"
"1527140700000","1801.703125"
"1527273900000","2709.4010416666665"
"1527407100000","1230.1145833333333"
"1527540300000","2454.2239583333335"
"1527673500000","3608.1145833333335"
"1527806700000","1666.5364583333333"
"1527939900000","1502.9010416666667"
"1528073100000","2181.7239583333335"
"1528206300000","2558.3333333333335"
"1528339500000","3913.3958333333335"
"1528472700000","2784.140625"
"1528605900000","1837.1197916666667"
"1528739100000","3423.5677083333335"
"1528872300000","3855.9270833333335"
"1529005500000","3878.6770833333335"
"1529138700000","1527.78125"
"1529271900000","1086.21875"
"1529405100000","2200.0520833333335"
"1529538300000","9349.708333333334"
"1529671500000","1764.1666666666667"
"1529804700000","1258.609375"
"1529937900000","1666"
"1530071100000","2736"
"1530204300000","2755.75"
"1530337500000","1603.5885416666667"
"1530470700000","1434.640625"
"1530603900000","4532.046875"
"1530737100000","2883.0260416666665"
"1530870300000","1828.6302083333333"
"1531003500000","1368.7916666666667"
"1531136700000","1896.1354166666667"
"1531269900000","3423.2135416666665"
"1531403100000","4419.140625"
"1531536300000","6316.098958333333"
"1531669500000","2858.6875"
"1531802700000","4945.25"
"1531935900000","3798.6614583333335"
"1532069100000","2653.0416666666665"
"1532202300000","2434.3229166666665"
"1532335500000","1170.3385416666667"
"1532468700000","3158.3125"
"1532601900000","2631.7135416666665"
"1532735100000","1893.1614583333333"
"1532868300000","1679.125"
"1533001500000","3361.4010416666665"
"1533134700000","3300.7604166666665"
"1533267900000","2471.4322916666665"
"1533401100000","1380.6354166666667"
"1533534300000","1320.859375"
"1533667500000","3500.109375"
"1533800700000","2467.0833333333335"
"1533933900000","1800.9739583333333"
"1534067100000","1536.8020833333333"
"1534200300000","2993.5885416666665"
"1534333500000","4867.71875"
"1534466700000","2894.3333333333335"
"1534599900000","2370.0052083333335"
"1534733100000","1779.6979166666667"
"1534866300000","4378.989583333333"
"1534999500000","2384.7916666666665"
"1535132700000","2913.2135416666665"
"1535265900000","1595.5364583333333"
"1535399100000","2268.9739583333335"
"1535532300000","7506.0625"
"1535665500000","4316.713541666667"
"1535798700000","3006.0260416666665"
"1535931900000","1728.1666666666667"
"1536065100000","5252.140625"
"1536198300000","8799.697916666666"
"1536331500000","4571.125"
"1536464700000","1927.0416666666667"
"1536597900000","2373.4427083333335"
"1536731100000","7853.6875"
"1536864300000","2376.1666666666665"
"1536997500000","9380.552083333334"
"1537130700000","1660.2916666666667"
"1537263900000","3431.609375"
"1537397100000","3640.4270833333335"
"1537530300000","3786.796875"
"1537663500000","2275.8854166666665"
"1537796700000","1791.7395833333333"
"1537929900000","4303.989583333333"
"1538063100000","6110.583333333333"
"1538196300000","4506.453125"
"1538329500000","1873.015625"
"1538462700000","3243.9739583333335"
"1538595900000","3911.8541666666665"
"1538729100000","2595.203125"
"1538862300000","3147.1354166666665"
"1538995500000","4628.203125"
"1539128700000","3308.3854166666665"
"1539261900000","3144.1875"
"1539395100000","5563.994791666667"
"1539528300000","2556.703125"
"1539661500000","3934.2083333333335"
"1539794700000","5070.229166666667"
"1539927900000","4545.473958333333"
"1540061100000","2711.046875"
"1540194300000","2600.953125"
"1540327500000","4941.572916666667"
"1540460700000","5677.015625"
"1540593900000","4576.744791666667"
"1540727100000","3191.5677083333335"
"1540860300000","8145.604166666667"
"1540993500000","3737.2291666666665"
"1541126700000","3756.8072916666665"
"1541259900000","5400.088541666667"
"1541393100000","5092.703125"
"1541526300000","7457.71875"
"1541659500000","8331.59375"
"1541792700000","8057.197916666667"
"1541925900000","6965.25"
"1542059100000","4074.578125"
"1542192300000","7382.270833333333"
"1542325500000","13810.807291666666"
"1542458700000","5687.239583333333"
"1542591900000","4388.588541666667"
"1542725100000","31843.463541666668"
"1542858300000","18856.885416666668"
"1542991500000","7056.291666666667"
"1543124700000","4235.609375"
"1543257900000","7360.401041666667"
"1543391100000","6425.291666666667"
"1543524300000","17050.953125"
"1543657500000","12099.046875"
"1543790700000","3531.6145833333335"
"1543923900000","10660.697916666666"
"1544057100000","4886.020833333333"
"1544190300000","7091.463541666667"
"1544323500000","3856.25"
"1544456700000","4248.791666666667"
"1544589900000","7415.067708333333"
"1544723100000","5516.109375"
"1544856300000","4279.859375"
"1544989500000","4055.5885416666665"
"1545122700000","4240.692708333333"
"1545255900000","6860.453125"
"1545389100000","4872.869791666667"
"1545522300000","2426.3645833333335"
"1545655500000","2455.921875"
"1545788700000","2561.3072916666665"
"1545921900000","2455.1666666666665"
"1546055100000","2932.4322916666665"
"1546188300000","2774.1927083333335"
"1546321500000","2515.4583333333335"
"1546454700000","2802.671875"
"1546587900000","3108.4322916666665"
"1546721100000","2219.0625"
"1546854300000","3303.1927083333335"
"1546987500000","3459.921875"
"1547120700000","5588.604166666667"
"1547253900000","5040.447916666667"
"1547387100000","3203.5260416666665"
"1547520300000","4007.1875"
"1547653500000","7095.453125"
"1547786700000","5309.098958333333"
"1547919900000","3304.9895833333335"
"1548053100000","2887.7447916666665"
"1548186300000","6097.895833333333"
"1548319500000","8606.640625"
"1548452700000","5906.739583333333"
"1548585900000","3334.7291666666665"
"1548719100000","8632.510416666666"
"1548852300000","3686.1927083333335"
"1548985500000","3895.90625"
"1549118700000","5093.307291666667"
"1549251900000","3348.8177083333335"
"1549385100000","4458.442708333333"
"1549518300000","3607.9114583333335"
"1549651500000","6575.604166666667"
"1549784700000","4162.927083333333"
"1549917900000","7728.479166666667"
"1550051100000","23806.447916666668"
"1550184300000","4942.098958333333"
"1550317500000","18070.572916666668"
"1550450700000","4227.682291666667"
"1550583900000","7385.651041666667"
"1550717100000","9137.744791666666"
"1550850300000","12723.916666666666"
"1550983500000","5180.59375"
"1551116700000","7963.791666666667"
"1551249900000","6676.859375"
"1551383100000","9134.713541666666"
"1551516300000","12101.739583333334"
"1551649500000","5925.046875"
"1551782700000","7477.083333333333"
"1551915900000","9614.463541666666"
"1552049100000","8787.104166666666"
"1552182300000","3453.9739583333335"
"1552315500000","4792.671875"
"1552448700000","6793.078125"
"1552581900000","7418.65625"
"1552715100000","3796.4375"
"1552848300000","2023.2916666666667"
"1552981500000","3235.34375"
"1553114700000","5774.140625"
"1553247900000","4342.052083333333"
"1553381100000","1943.0885416666667"
"1553514300000","3121.7760416666665"
"1553647500000","17905.130208333332"
"1553780700000","16387.03125"
"1553913900000","25874.088541666668"
"1554047100000","17527.916666666668"
"1554180300000","34815.1875"
"1554313500000","53290.994791666664"
"1554446700000","55513.885416666664"
"1554579900000","9429.494791666666"
"1554713100000","8634.260416666666"
"1554846300000","12002.546875"
"1554979500000","11164.052083333334"
"1555112700000","7164.557291666667"
"1555245900000","6755.994791666667"
"1555379100000","10086.640625"
"1555512300000","21315.619791666668"
"1555645500000","14597.223958333334"
"1555778700000","11297.963541666666"
"1555911900000","7830.515625"
"1556045100000","32174.666666666668"
"1556178300000","21294.421875"
"1556311500000","13247.765625"
"1556444700000","7255.640625"
"1556577900000","5861.0625"
"1556711100000","17205.515625"
"1556844300000","6433.354166666667"
"1556977500000","14145.697916666666"
"1557110700000","8457.552083333334"
"1557243900000","16502.5625"
"1557377100000","19187.229166666668"
"1557510300000","25159.385416666668"
"1557643500000","22708.161458333332"
"1557776700000","6698.65625"
"1557909900000","28531.994791666668"
"1558043100000","60082.453125"
"1558176300000","50696.614583333336"
"1558309500000","6516.526041666667"
"1558442700000","20034.645833333332"
"1558575900000","11470.234375"
"1558709100000","15410.21875"
"1558842300000","11122.458333333334"
"1558975500000","8687.578125"
"1559108700000","14298.854166666666"
"1559241900000","13794.119791666666"
"1559375100000","44015.104166666664"
"1559508300000","8511.848958333334"
"1559641500000","35034.598958333336"
"1559774700000","7366.46875"
"1559907900000","5930.760416666667"
"1560041100000","6904.90625"
"1560174300000","5031.453125"
"1560307500000","16197.25"
"1560440700000","14115.510416666666"
"1560573900000","15199.84375"
"1560707100000","9486.255208333334"
"1560840300000","36066.640625"
"1560973500000","11521.494791666666"
"1561106700000","26205.666666666668"
"1561239900000","46353.708333333336"
"1561373100000","3770.0520833333335"
"1561506300000","23211.302083333332"
"1561639500000","59287.395833333336"
"1561772700000","44155.354166666664"
"1561905900000","3545.8229166666665"
"1562039100000","18496.020833333332"
"1562172300000","8746.963541666666"
"1562305500000","8051.005208333333"
"1562438700000","3277.0833333333335"
"1562571900000","3684.2083333333335"
"1562705100000","10437.177083333334"
"1562838300000","34790.786458333336"
"1562972400000","17787.5625"
"1563105600000","3824.2083333333335"
"1563238800000","9947.984375"
"1563372000000","6644.817708333333"
"1563505200000","27967.135416666668"
"1563640200000","16064.744791666666"
"1563773400000","3530.4114583333335"
"1563906600000","7948.192708333333"
"1564039800000","7595.755208333333"
"1564173000000","3494.4322916666665"
"1564306200000","2857.5208333333335"
"1564439400000","4033.9114583333335"
"1564572600000","10961.21875"
"1564705800000","7220.5"
"1564839000000","3305.8177083333335"
"1564972200000","2926.2291666666665"
"1565105400000","8783.604166666666"
"1565238600000","15868.411458333334"
"1565371800000","6723.380208333333"
"1565505000000","2420.953125"
"1565638200000","7542.265625"
"1565771400000","11631.864583333334"
"1565904600000","5784.328125"
"1566037800000","8430.057291666666"
"1566171000000","4374.296875"
"1566304200000","5221.729166666667"
"1566437400000","8105.552083333333"
"1566570600000","7918.395833333333"
"1566703800000","3482.6666666666665"
"1566837000000","6220.229166666667"
"1566970200000","6706.729166666667"
"1567103400000","5515.84375"
"1567236600000","5399.421875"
"1567369800000","3047.5416666666665"
"1567503000000","6979.822916666667"
"1567636200000","10273.619791666666"
"1567769400000","6396.71875"
"1567902600000","3597.8229166666665"
"1568035800000","4048.2864583333335"
"1568169000000","4147.635416666667"
"1568302200000","3781.265625"
"1568435400000","5020.385416666667"
"1568568600000","3209.6875"
"1568701800000","4701.057291666667"
"1568835000000","6002.494791666667"
"1568968200000","4760.244791666667"
"1569101400000","3354.9895833333335"
"1569234600000","5775.973958333333"
"1569367800000","6712.755208333333"
"1569501000000","4628.765625"
"1569634200000","10659.234375"
"1569767400000","2962.703125"
"1569900600000","12732.848958333334"
"1570033800000","4516.5625"
"1570167000000","6491.125"
"1570300200000","3024.875"
"1570433400000","3069.2291666666665"
"1570566600000","4259.671875"
"1570699800000","11813.927083333334"
"1570833000000","5291.682291666667"
"1570966200000","2931.6145833333335"
"1571099400000","7860.760416666667"
"1571232600000","6252.760416666667"
"1571365800000","6523.130208333333"
"1571499000000","3424.84375"
"1571632200000","2600.4479166666665"
"1571765400000","5771.963541666667"
"1571898600000","4473.510416666667"
"1572031800000","10590.229166666666"
"1572165000000","9570.598958333334"
"1572298200000","7460.015625"
"1572431400000","6687.932291666667"
"1572564600000","7413.041666666667"
"1572697800000","8724.776041666666"
"1572831000000","3987.796875"
"1572964200000","9288.229166666666"
"1573097400000","8137.145833333333"
"1573230600000","9082.78125"
"1573363800000","3054.5520833333335"
"1573497000000","3837.2552083333335"
"1573630200000","13636.739583333334"
"1573763400000","3518.8177083333335"
"1573896600000","9712.229166666666"
"1574029800000","4811.541666666667"
"1574163000000","10691.286458333334"
"1574296200000","4442.703125"
"1574429400000","10197.697916666666"
"1574562600000","2826.3802083333335"
"1574695800000","6922.057291666667"
"1574829000000","18395.515625"
"1574962200000","4354.348958333333"
"1575095400000","12055.234375"
"1575228600000","3696.1145833333335"
"1575361800000","5743.447916666667"
"1575495000000","3198.21875"
"1575628200000","3285.3229166666665"
"1575761400000","2926.3177083333335"
"1575894600000","2690.8333333333335"
"1576027800000","5331.84375"
"1576161000000","4859.598958333333"
"1576294200000","4017.890625"
"1576427400000","3431.984375"
"1576560600000","4735.229166666667"
"1576693800000","9077.510416666666"
"1576827000000","4950.364583333333"
"1576960200000","2634.1927083333335"
"1577093400000","2752.2291666666665"
"1577226600000","5092.046875"
"1577359800000","2607.421875"
"1577493000000","3432.1614583333335"
"1577626200000","2626.34375"
"1577759400000","3202"
"1577892600000","3671.09375"
"1578025800000","3483.015625"
"1578159000000","2978.375"
"1578292200000","2395.96875"
"1578425400000","5432.041666666667"
"1578558600000","10491.635416666666"
"1578691800000","4452.302083333333"
"1578825000000","2358.9375"
"1578958200000","8051.15625"
"1579091400000","7271.171875"
"1579224600000","3757.34375"
"1579357800000","5990.177083333333"
"1579491000000","3171.71875"
"1579624200000","3974.7760416666665"
"1579757400000","3565.8958333333335"
"1579890600000","3716.859375"
"1580023800000","2454.7239583333335"
"1580157000000","9602.625"
"1580290200000","5013.739583333333"
"1580423400000","6901.78125"
"1580556600000","6752.973958333333"
"1580689800000","4806.661458333333"
"1580823000000","5469.6875"
"1580956200000","4138.916666666667"
"1581089400000","10947.651041666666"
"1581222600000","3795.6614583333335"
"1581355800000","6901.411458333333"
"1581489000000","9018.046875"
"1581624000000","14620.260416666666"
"1581757200000","12651.9375"
"1581890400000","3459.7552083333335"
"1582023600000","4891.182291666667"
"1582156800000","7462.520833333333"
"1582290000000","6891.114583333333"
"1582423200000","3579.15625"
"1582556400000","4440.213541666667"
"1582689600000","8095.6875"
"1582822800000","7861.671875"
"1582956000000","3790.1041666666665"
"1583089200000","2686.5104166666665"
"1583222400000","9390.541666666666"
"1583355600000","5887.072916666667"
"1583488800000","5796.192708333333"
"1583622000000","3056.5208333333335"
"1583755200000","3196.9739583333335"
"1583888400000","10534.369791666666"
"1584021600000","19192.494791666668"
"1584162000000","34008.083333333336"
"1584295200000","5836.1875"
"1584428400000","15005.661458333334"
"1584561600000","14788.854166666666"
"1584694800000","25461.020833333332"
"1584828000000","8316.5"
"1584961200000","4013.484375"
"1585094400000","5225.515625"
"1585229400000","23212.921875"
"1585362600000","5143.291666666667"
"1585495800000","2187.296875"
"1585629000000","3863.1302083333335"
"1585762200000","3526.2552083333335"
"1585895400000","3830.6822916666665"
